question_attempt_id,question_usage_id,questionid,maxmark
5924,297,7,1.0
5925,297,19,1.1
5926,297,17,1.2
5927,297,11,1.5
5928,297,12,1.8
5929,297,8,1.9
5930,297,14,1.1
5931,297,6,1.2
5932,297,5,1.4
5933,297,20,1.6
5934,297,16,1.0
5935,297,10,1.2
5936,297,13,1.4
5937,297,15,1.4
5938,297,4,1.3
5939,297,18,1.1
5940,297,3,2.0
5941,298,30,1.0
5942,298,36,1.9
5943,298,34,1.9
5944,298,39,1.2
5945,298,26,1.9
5946,298,21,1.2
5947,298,35,1.7
5948,298,38,1.2
5949,298,37,1.7
5950,298,23,1.6
5951,298,22,1.7
5952,298,25,1.2
5953,298,40,1.0
5954,298,27,1.7
5955,298,33,1.6
5956,298,24,1.1
5957,298,32,1.1
5958,298,28,1.2
5959,298,29,1.9
5960,298,31,1.7
5961,299,42,1.2
5962,299,46,1.9
5963,299,45,1.5
5964,299,47,1.5
5965,299,50,1.8
5966,299,51,1.7
5967,299,57,1.5
5968,299,60,1.4
5969,299,58,1.9
5970,299,52,1.5
5971,299,54,1.6
5972,299,56,1.2
5973,299,43,1.3
5974,299,44,1.9
5975,299,49,1.4
5976,299,53,1.2
5977,299,55,1.5
5978,299,41,1.4
5979,299,59,1.8
5980,299,48,1.2
5981,300,69,1.5
5982,300,62,1.7
5983,300,73,1.5
5984,300,65,1.5
5985,300,64,1.5
5986,300,79,1.2
5987,300,80,1.4
5988,300,68,1.9
5989,300,63,1.1
5990,300,72,1.6
5991,300,74,2.0
5992,300,71,1.8
5993,300,77,1.1
5994,300,76,1.8
5995,300,61,1.9
5996,300,78,1.4
5997,300,75,1.9
5998,300,66,1.7
5999,300,70,1.8
6000,300,67,1.9
6001,301,1,1.9
6002,301,16,1.0
6003,301,3,2.0
6004,301,14,1.1
6005,301,19,1.1
6006,301,6,1.2
6007,301,4,1.3
6008,301,13,1.4
6009,301,11,1.5
6010,301,18,1.1
6011,301,2,1.9
6012,301,7,1.0
6013,301,17,1.2
6014,301,9,1.5
6015,301,15,1.4
6016,301,10,1.2
6017,301,8,1.9
6018,301,20,1.6
6019,301,12,1.8
6020,301,5,1.4
6021,302,33,1.6
6022,302,37,1.7
6023,302,31,1.7
6024,302,22,1.7
6025,302,34,1.9
6026,302,32,1.1
6027,302,38,1.2
6028,302,25,1.2
6029,302,26,1.9
6030,302,30,1.0
6031,302,29,1.9
6032,302,28,1.2
6033,302,23,1.6
6034,302,35,1.7
6035,302,36,1.9
6036,302,21,1.2
6037,302,39,1.2
6038,302,27,1.7
6039,302,40,1.0
6040,302,24,1.1
6041,303,41,1.4
6042,303,59,1.8
6043,303,50,1.8
6044,303,44,1.9
6045,303,58,1.9
6046,303,48,1.2
6047,303,46,1.9
6048,303,57,1.5
6049,303,56,1.2
6050,303,49,1.4
6051,303,52,1.5
6052,303,42,1.2
6053,303,53,1.2
6054,303,55,1.5
6055,303,60,1.4
6056,303,43,1.3
6057,303,45,1.5
6058,303,47,1.5
6059,303,54,1.6
6060,303,51,1.7
6061,304,64,1.5
6062,304,77,1.1
6063,304,73,1.5
6064,304,74,2.0
6065,304,69,1.5
6066,304,72,1.6
6067,304,61,1.9
6068,304,76,1.8
6069,304,67,1.9
6070,304,66,1.7
6071,304,65,1.5
6072,304,63,1.1
6073,304,70,1.8
6074,304,62,1.7
6075,304,71,1.8
6076,304,68,1.9
6077,304,75,1.9
6078,304,80,1.4
6079,304,79,1.2
6080,304,78,1.4
6081,305,12,1.8
6082,305,14,1.1
6083,305,19,1.1
6084,305,11,1.5
6085,305,1,1.9
6086,305,17,1.2
6087,305,6,1.2
6088,305,2,1.9
6089,305,9,1.5
6090,305,20,1.6
6091,305,7,1.0
6092,305,16,1.0
6093,305,13,1.4
6094,305,4,1.3
6095,305,10,1.2
6096,305,3,2.0
6097,305,5,1.4
6098,305,18,1.1
6099,305,15,1.4
6100,305,8,1.9
6101,306,28,1.2
6102,306,21,1.2
6103,306,23,1.6
6104,306,39,1.2
6105,306,38,1.2
6106,306,34,1.9
6107,306,33,1.6
6108,306,36,1.9
6109,306,40,1.0
6110,306,29,1.9
6111,306,30,1.0
6112,306,27,1.7
6113,306,26,1.9
6114,306,37,1.7
6115,306,25,1.2
6116,306,22,1.7
6117,306,31,1.7
6118,306,32,1.1
6119,306,35,1.7
6120,306,24,1.1
6121,307,47,1.5
6122,307,55,1.5
6123,307,59,1.8
6124,307,49,1.4
6125,307,41,1.4
6126,307,53,1.2
6127,307,58,1.9
6128,307,44,1.9
6129,307,48,1.2
6130,307,60,1.4
6131,307,52,1.5
6132,307,51,1.7
6133,307,50,1.8
6134,307,43,1.3
6135,307,56,1.2
6136,307,57,1.5
6137,307,42,1.2
6138,307,46,1.9
6139,307,54,1.6
6140,307,45,1.5
6141,308,67,1.9
6142,308,75,1.9
6143,308,69,1.5
6144,308,73,1.5
6145,308,74,2.0
6146,308,62,1.7
6147,308,65,1.5
6148,308,72,1.6
6149,308,76,1.8
6150,308,68,1.9
6151,308,71,1.8
6152,308,80,1.4
6153,308,79,1.2
6154,308,77,1.1
6155,308,66,1.7
6156,308,64,1.5
6157,308,78,1.4
6158,308,63,1.1
6159,308,61,1.9
6160,308,70,1.8
6161,309,8,1.9
6162,309,12,1.8
6163,309,3,2.0
6164,309,14,1.1
6165,309,17,1.2
6166,309,5,1.4
6167,309,16,1.0
6168,309,20,1.6
6169,309,13,1.4
6170,309,15,1.4
6171,309,2,1.9
6172,309,4,1.3
6173,309,10,1.2
6174,309,19,1.1
6175,309,18,1.1
6176,309,1,1.9
6177,309,7,1.0
6178,309,11,1.5
6179,309,6,1.2
6180,309,9,1.5
6181,310,23,1.6
6182,310,27,1.7
6183,310,28,1.2
6184,310,40,1.0
6185,310,31,1.7
6186,310,35,1.7
6187,310,36,1.9
6188,310,26,1.9
6189,310,33,1.6
6190,310,24,1.1
6191,310,21,1.2
6192,310,22,1.7
6193,310,32,1.1
6194,310,29,1.9
6195,310,30,1.0
6196,310,39,1.2
6197,310,38,1.2
6198,310,25,1.2
6199,310,37,1.7
6200,310,34,1.9
6201,311,57,1.5
6202,311,47,1.5
6203,311,49,1.4
6204,311,56,1.2
6205,311,43,1.3
6206,311,52,1.5
6207,311,41,1.4
6208,311,54,1.6
6209,311,46,1.9
6210,311,50,1.8
6211,311,44,1.9
6212,311,60,1.4
6213,311,55,1.5
6214,311,51,1.7
6215,311,42,1.2
6216,311,48,1.2
6217,311,59,1.8
6218,311,53,1.2
6219,311,58,1.9
6220,311,45,1.5
6221,312,72,1.6
6222,312,74,2.0
6223,312,65,1.5
6224,312,68,1.9
6225,312,76,1.8
6226,312,69,1.5
6227,312,75,1.9
6228,312,79,1.2
6229,312,77,1.1
6230,312,67,1.9
6231,312,66,1.7
6232,312,71,1.8
6233,312,64,1.5
6234,312,61,1.9
6235,312,62,1.7
6236,312,80,1.4
6237,312,73,1.5
6238,312,70,1.8
6239,312,78,1.4
6240,312,63,1.1
6241,313,18,1.1
6242,313,10,1.2
6243,313,14,1.1
6244,313,16,1.0
6245,313,20,1.6
6246,313,11,1.5
6247,313,8,1.9
6248,313,9,1.5
6249,313,1,1.9
6250,313,19,1.1
6251,313,7,1.0
6252,313,5,1.4
6253,313,6,1.2
6254,313,15,1.4
6255,313,13,1.4
6256,313,2,1.9
6257,313,4,1.3
6258,313,17,1.2
6259,313,3,2.0
6260,313,12,1.8
6261,314,34,1.9
6262,314,38,1.2
6263,314,22,1.7
6264,314,37,1.7
6265,314,29,1.9
6266,314,27,1.7
6267,314,31,1.7
6268,314,32,1.1
6269,314,21,1.2
6270,314,39,1.2
6271,314,36,1.9
6272,314,33,1.6
6273,314,25,1.2
6274,314,30,1.0
6275,314,40,1.0
6276,314,26,1.9
6277,314,23,1.6
6278,314,24,1.1
6279,314,35,1.7
6280,314,28,1.2
6281,315,46,1.9
6282,315,54,1.6
6283,315,49,1.4
6284,315,47,1.5
6285,315,52,1.5
6286,315,57,1.5
6287,315,48,1.2
6288,315,51,1.7
6289,315,58,1.9
6290,315,45,1.5
6291,315,53,1.2
6292,315,55,1.5
6293,315,41,1.4
6294,315,44,1.9
6295,315,50,1.8
6296,315,60,1.4
6297,315,59,1.8
6298,315,42,1.2
6299,315,43,1.3
6300,315,56,1.2
6301,316,63,1.1
6302,316,69,1.5
6303,316,78,1.4
6304,316,76,1.8
6305,316,65,1.5
6306,316,80,1.4
6307,316,66,1.7
6308,316,74,2.0
6309,316,68,1.9
6310,316,79,1.2
6311,316,73,1.5
6312,316,67,1.9
6313,316,77,1.1
6314,316,61,1.9
6315,316,62,1.7
6316,316,75,1.9
6317,316,72,1.6
6318,316,64,1.5
6319,316,70,1.8
6320,316,71,1.8
6321,317,12,1.8
6322,317,11,1.5
6323,317,19,1.1
6324,317,2,1.9
6325,317,7,1.0
6326,317,8,1.9
6327,317,5,1.4
6328,317,6,1.2
6329,317,20,1.6
6330,317,16,1.0
6331,317,1,1.9
6332,317,17,1.2
6333,317,15,1.4
6334,317,10,1.2
6335,317,9,1.5
6336,317,14,1.1
6337,317,4,1.3
6338,317,18,1.1
6339,317,3,2.0
6340,317,13,1.4
6341,318,21,1.2
6342,318,22,1.7
6343,318,35,1.7
6344,318,28,1.2
6345,318,32,1.1
6346,318,33,1.6
6347,318,31,1.7
6348,318,27,1.7
6349,318,26,1.9
6350,318,29,1.9
6351,318,23,1.6
6352,318,38,1.2
6353,318,40,1.0
6354,318,25,1.2
6355,318,39,1.2
6356,318,30,1.0
6357,318,36,1.9
6358,318,34,1.9
6359,318,24,1.1
6360,318,37,1.7
6361,319,49,1.4
6362,319,56,1.2
6363,319,43,1.3
6364,319,60,1.4
6365,319,53,1.2
6366,319,51,1.7
6367,319,58,1.9
6368,319,54,1.6
6369,319,41,1.4
6370,319,42,1.2
6371,319,45,1.5
6372,319,57,1.5
6373,319,44,1.9
6374,319,55,1.5
6375,319,47,1.5
6376,319,59,1.8
6377,319,50,1.8
6378,319,52,1.5
6379,319,48,1.2
6380,319,46,1.9
6381,320,70,1.8
6382,320,64,1.5
6383,320,63,1.1
6384,320,73,1.5
6385,320,62,1.7
6386,320,66,1.7
6387,320,72,1.6
6388,320,71,1.8
6389,320,79,1.2
6390,320,80,1.4
6391,320,61,1.9
6392,320,67,1.9
6393,320,65,1.5
6394,320,69,1.5
6395,320,68,1.9
6396,320,77,1.1
6397,320,74,2.0
6398,320,78,1.4
6399,320,75,1.9
6400,320,76,1.8
6401,321,9,1.5
6402,321,13,1.4
6403,321,7,1.0
6404,321,12,1.8
6405,321,4,1.3
6406,321,1,1.9
6407,321,3,2.0
6408,321,17,1.2
6409,321,2,1.9
6410,321,5,1.4
6411,321,15,1.4
6412,321,19,1.1
6413,321,14,1.1
6414,321,11,1.5
6415,321,20,1.6
6416,321,6,1.2
6417,321,10,1.2
6418,321,8,1.9
6419,321,18,1.1
6420,321,16,1.0
6421,322,21,1.2
6422,322,31,1.7
6423,322,30,1.0
6424,322,26,1.9
6425,322,36,1.9
6426,322,40,1.0
6427,322,28,1.2
6428,322,38,1.2
6429,322,33,1.6
6430,322,37,1.7
6431,322,32,1.1
6432,322,25,1.2
6433,322,34,1.9
6434,322,24,1.1
6435,322,35,1.7
6436,322,39,1.2
6437,322,29,1.9
6438,322,27,1.7
6439,322,22,1.7
6440,322,23,1.6
6441,323,58,1.9
6442,323,54,1.6
6443,323,46,1.9
6444,323,60,1.4
6445,323,42,1.2
6446,323,47,1.5
6447,323,49,1.4
6448,323,51,1.7
6449,323,43,1.3
6450,323,45,1.5
6451,323,44,1.9
6452,323,52,1.5
6453,323,50,1.8
6454,323,56,1.2
6455,323,57,1.5
6456,323,55,1.5
6457,323,41,1.4
6458,323,48,1.2
6459,323,59,1.8
6460,323,53,1.2
6461,324,66,1.7
6462,324,62,1.7
6463,324,68,1.9
6464,324,65,1.5
6465,324,80,1.4
6466,324,79,1.2
6467,324,64,1.5
6468,324,75,1.9
6469,324,78,1.4
6470,324,61,1.9
6471,324,73,1.5
6472,324,76,1.8
6473,324,67,1.9
6474,324,74,2.0
6475,324,70,1.8
6476,324,77,1.1
6477,324,69,1.5
6478,324,63,1.1
6479,324,72,1.6
6480,324,71,1.8
6481,325,15,1.4
6482,325,11,1.5
6483,325,1,1.9
6484,325,4,1.3
6485,325,12,1.8
6486,325,3,2.0
6487,325,7,1.0
6488,325,19,1.1
6489,325,13,1.4
6490,325,10,1.2
6491,325,8,1.9
6492,325,5,1.4
6493,325,9,1.5
6494,325,2,1.9
6495,325,18,1.1
6496,325,14,1.1
6497,325,17,1.2
6498,325,6,1.2
6499,325,16,1.0
6500,325,20,1.6
6501,326,27,1.7
6502,326,36,1.9
6503,326,31,1.7
6504,326,37,1.7
6505,326,26,1.9
6506,326,30,1.0
6507,326,22,1.7
6508,326,39,1.2
6509,326,29,1.9
6510,326,38,1.2
6511,326,33,1.6
6512,326,35,1.7
6513,326,34,1.9
6514,326,21,1.2
6515,326,24,1.1
6516,326,28,1.2
6517,326,32,1.1
6518,326,40,1.0
6519,326,25,1.2
6520,326,23,1.6
6521,327,56,1.2
6522,327,44,1.9
6523,327,51,1.7
6524,327,53,1.2
6525,327,50,1.8
6526,327,59,1.8
6527,327,49,1.4
6528,327,58,1.9
6529,327,57,1.5
6530,327,41,1.4
6531,327,43,1.3
6532,327,52,1.5
6533,327,55,1.5
6534,327,60,1.4
6535,327,45,1.5
6536,327,54,1.6
6537,327,47,1.5
6538,327,46,1.9
6539,327,42,1.2
6540,327,48,1.2
6541,328,68,1.9
6542,328,61,1.9
6543,328,66,1.7
6544,328,78,1.4
6545,328,74,2.0
6546,328,73,1.5
6547,328,63,1.1
6548,328,72,1.6
6549,328,65,1.5
6550,328,80,1.4
6551,328,64,1.5
6552,328,67,1.9
6553,328,77,1.1
6554,328,79,1.2
6555,328,69,1.5
6556,328,62,1.7
6557,328,75,1.9
6558,328,76,1.8
6559,328,71,1.8
6560,328,70,1.8
6561,329,3,2.0
6562,329,13,1.4
6563,329,2,1.9
6564,329,5,1.4
6565,329,8,1.9
6566,329,14,1.1
6567,329,20,1.6
6568,329,6,1.2
6569,329,18,1.1
6570,329,1,1.9
6571,329,16,1.0
6572,329,12,1.8
6573,329,19,1.1
6574,329,15,1.4
6575,329,7,1.0
6576,329,17,1.2
6577,329,4,1.3
6578,329,11,1.5
6579,329,9,1.5
6580,329,10,1.2
6581,330,23,1.6
6582,330,31,1.7
6583,330,22,1.7
6584,330,30,1.0
6585,330,25,1.2
6586,330,21,1.2
6587,330,26,1.9
6588,330,37,1.7
6589,330,29,1.9
6590,330,39,1.2
6591,330,27,1.7
6592,330,32,1.1
6593,330,34,1.9
6594,330,28,1.2
6595,330,33,1.6
6596,330,24,1.1
6597,330,36,1.9
6598,330,38,1.2
6599,330,35,1.7
6600,330,40,1.0
6601,331,41,1.4
6602,331,56,1.2
6603,331,45,1.5
6604,331,59,1.8
6605,331,46,1.9
6606,331,54,1.6
6607,331,60,1.4
6608,331,52,1.5
6609,331,51,1.7
6610,331,49,1.4
6611,331,42,1.2
6612,331,58,1.9
6613,331,48,1.2
6614,331,50,1.8
6615,331,57,1.5
6616,331,47,1.5
6617,331,44,1.9
6618,331,55,1.5
6619,331,53,1.2
6620,331,43,1.3
6621,332,67,1.9
6622,332,68,1.9
6623,332,76,1.8
6624,332,78,1.4
6625,332,77,1.1
6626,332,73,1.5
6627,332,64,1.5
6628,332,61,1.9
6629,332,71,1.8
6630,332,74,2.0
6631,332,62,1.7
6632,332,80,1.4
6633,332,79,1.2
6634,332,66,1.7
6635,332,65,1.5
6636,332,72,1.6
6637,332,75,1.9
6638,332,63,1.1
6639,332,69,1.5
6640,332,70,1.8
6641,333,11,1.5
6642,333,6,1.2
6643,333,10,1.2
6644,333,8,1.9
6645,333,1,1.9
6646,333,17,1.2
6647,333,12,1.8
6648,333,14,1.1
6649,333,5,1.4
6650,333,2,1.9
6651,333,15,1.4
6652,333,7,1.0
6653,333,19,1.1
6654,333,3,2.0
6655,333,4,1.3
6656,333,18,1.1
6657,333,20,1.6
6658,333,9,1.5
6659,333,13,1.4
6660,333,16,1.0
6661,334,29,1.9
6662,334,38,1.2
6663,334,25,1.2
6664,334,40,1.0
6665,334,33,1.6
6666,334,24,1.1
6667,334,32,1.1
6668,334,22,1.7
6669,334,35,1.7
6670,334,28,1.2
6671,334,34,1.9
6672,334,31,1.7
6673,334,36,1.9
6674,334,23,1.6
6675,334,27,1.7
6676,334,21,1.2
6677,334,37,1.7
6678,334,39,1.2
6679,334,26,1.9
6680,334,30,1.0
6681,335,50,1.8
6682,335,55,1.5
6683,335,42,1.2
6684,335,57,1.5
6685,335,52,1.5
6686,335,47,1.5
6687,335,41,1.4
6688,335,60,1.4
6689,335,56,1.2
6690,335,45,1.5
6691,335,54,1.6
6692,335,59,1.8
6693,335,48,1.2
6694,335,53,1.2
6695,335,43,1.3
6696,335,51,1.7
6697,335,44,1.9
6698,335,46,1.9
6699,335,49,1.4
6700,335,58,1.9
6701,336,75,1.9
6702,336,72,1.6
6703,336,68,1.9
6704,336,63,1.1
6705,336,62,1.7
6706,336,66,1.7
6707,336,78,1.4
6708,336,67,1.9
6709,336,64,1.5
6710,336,76,1.8
6711,336,61,1.9
6712,336,71,1.8
6713,336,70,1.8
6714,336,65,1.5
6715,336,73,1.5
6716,336,79,1.2
6717,336,77,1.1
6718,336,69,1.5
6719,336,80,1.4
6720,336,74,2.0
6721,337,3,2.0
6722,337,9,1.5
6723,337,10,1.2
6724,337,18,1.1
6725,337,20,1.6
6726,337,13,1.4
6727,337,6,1.2
6728,337,14,1.1
6729,337,17,1.2
6730,337,7,1.0
6731,337,8,1.9
6732,337,5,1.4
6733,337,4,1.3
6734,337,2,1.9
6735,337,11,1.5
6736,337,19,1.1
6737,337,16,1.0
6738,337,12,1.8
6739,337,15,1.4
6740,337,1,1.9
6741,338,24,1.1
6742,338,36,1.9
6743,338,28,1.2
6744,338,31,1.7
6745,338,35,1.7
6746,338,30,1.0
6747,338,23,1.6
6748,338,22,1.7
6749,338,32,1.1
6750,338,33,1.6
6751,338,27,1.7
6752,338,34,1.9
6753,338,26,1.9
6754,338,21,1.2
6755,338,40,1.0
6756,338,25,1.2
6757,338,37,1.7
6758,338,38,1.2
6759,338,29,1.9
6760,338,39,1.2
6761,339,47,1.5
6762,339,57,1.5
6763,339,50,1.8
6764,339,53,1.2
6765,339,42,1.2
6766,339,59,1.8
6767,339,51,1.7
6768,339,54,1.6
6769,339,52,1.5
6770,339,49,1.4
6771,339,60,1.4
6772,339,48,1.2
6773,339,43,1.3
6774,339,56,1.2
6775,339,46,1.9
6776,339,58,1.9
6777,339,41,1.4
6778,339,44,1.9
6779,339,45,1.5
6780,339,55,1.5
6781,340,66,1.7
6782,340,74,2.0
6783,340,69,1.5
6784,340,78,1.4
6785,340,70,1.8
6786,340,71,1.8
6787,340,77,1.1
6788,340,65,1.5
6789,340,64,1.5
6790,340,75,1.9
6791,340,67,1.9
6792,340,79,1.2
6793,340,76,1.8
6794,340,73,1.5
6795,340,61,1.9
6796,340,80,1.4
6797,340,68,1.9
6798,340,62,1.7
6799,340,72,1.6
6800,340,63,1.1
6801,341,20,1.6
6802,341,19,1.1
6803,341,16,1.0
6804,341,15,1.4
6805,341,8,1.9
6806,341,12,1.8
6807,341,18,1.1
6808,341,13,1.4
6809,341,10,1.2
6810,341,4,1.3
6811,341,17,1.2
6812,341,6,1.2
6813,341,14,1.1
6814,341,7,1.0
6815,341,5,1.4
6816,341,3,2.0
6817,341,9,1.5
6818,341,1,1.9
6819,341,11,1.5
6820,341,2,1.9
6821,342,34,1.9
6822,342,27,1.7
6823,342,33,1.6
6824,342,31,1.7
6825,342,23,1.6
6826,342,36,1.9
6827,342,30,1.0
6828,342,32,1.1
6829,342,38,1.2
6830,342,26,1.9
6831,342,37,1.7
6832,342,40,1.0
6833,342,22,1.7
6834,342,29,1.9
6835,342,39,1.2
6836,342,21,1.2
6837,342,25,1.2
6838,342,28,1.2
6839,342,24,1.1
6840,342,35,1.7
6841,343,46,1.9
6842,343,57,1.5
6843,343,41,1.4
6844,343,45,1.5
6845,343,50,1.8
6846,343,42,1.2
6847,343,55,1.5
6848,343,60,1.4
6849,343,58,1.9
6850,343,53,1.2
6851,343,52,1.5
6852,343,47,1.5
6853,343,49,1.4
6854,343,56,1.2
6855,343,51,1.7
6856,343,54,1.6
6857,343,48,1.2
6858,343,59,1.8
6859,343,44,1.9
6860,343,43,1.3
6861,344,65,1.5
6862,344,66,1.7
6863,344,68,1.9
6864,344,72,1.6
6865,344,71,1.8
6866,344,77,1.1
6867,344,73,1.5
6868,344,80,1.4
6869,344,76,1.8
6870,344,79,1.2
6871,344,70,1.8
6872,344,63,1.1
6873,344,61,1.9
6874,344,69,1.5
6875,344,75,1.9
6876,344,67,1.9
6877,344,64,1.5
6878,344,62,1.7
6879,344,74,2.0
6880,344,78,1.4
6881,345,4,1.3
6882,345,18,1.1
6883,345,9,1.5
6884,345,8,1.9
6885,345,15,1.4
6886,345,7,1.0
6887,345,12,1.8
6888,345,20,1.6
6889,345,1,1.9
6890,345,10,1.2
6891,345,14,1.1
6892,345,11,1.5
6893,345,17,1.2
6894,345,2,1.9
6895,345,13,1.4
6896,345,5,1.4
6897,345,3,2.0
6898,345,6,1.2
6899,345,16,1.0
6900,345,19,1.1
6901,346,35,1.7
6902,346,40,1.0
6903,346,33,1.6
6904,346,24,1.1
6905,346,27,1.7
6906,346,26,1.9
6907,346,31,1.7
6908,346,21,1.2
6909,346,34,1.9
6910,346,32,1.1
6911,346,38,1.2
6912,346,28,1.2
6913,346,37,1.7
6914,346,29,1.9
6915,346,25,1.2
6916,346,22,1.7
6917,346,39,1.2
6918,346,30,1.0
6919,346,23,1.6
6920,346,36,1.9
6921,347,46,1.9
6922,347,44,1.9
6923,347,58,1.9
6924,347,48,1.2
6925,347,43,1.3
6926,347,51,1.7
6927,347,56,1.2
6928,347,57,1.5
6929,347,55,1.5
6930,347,41,1.4
6931,347,47,1.5
6932,347,60,1.4
6933,347,52,1.5
6934,347,59,1.8
6935,347,49,1.4
6936,347,50,1.8
6937,347,53,1.2
6938,347,45,1.5
6939,347,54,1.6
6940,347,42,1.2
6941,348,67,1.9
6942,348,69,1.5
6943,348,70,1.8
6944,348,62,1.7
6945,348,75,1.9
6946,348,80,1.4
6947,348,78,1.4
6948,348,68,1.9
6949,348,63,1.1
6950,348,77,1.1
6951,348,76,1.8
6952,348,72,1.6
6953,348,71,1.8
6954,348,65,1.5
6955,348,66,1.7
6956,348,73,1.5
6957,348,74,2.0
6958,348,79,1.2
6959,348,61,1.9
6960,348,64,1.5
6961,349,2,1.9
6962,349,14,1.1
6963,349,3,2.0
6964,349,5,1.4
6965,349,15,1.4
6966,349,16,1.0
6967,349,18,1.1
6968,349,9,1.5
6969,349,17,1.2
6970,349,19,1.1
6971,349,7,1.0
6972,349,13,1.4
6973,349,1,1.9
6974,349,10,1.2
6975,349,12,1.8
6976,349,20,1.6
6977,349,6,1.2
6978,349,4,1.3
6979,349,8,1.9
6980,349,11,1.5
6981,350,30,1.0
6982,350,22,1.7
6983,350,40,1.0
6984,350,28,1.2
6985,350,37,1.7
6986,350,27,1.7
6987,350,29,1.9
6988,350,38,1.2
6989,350,26,1.9
6990,350,36,1.9
6991,350,33,1.6
6992,350,35,1.7
6993,350,31,1.7
6994,350,32,1.1
6995,350,39,1.2
6996,350,23,1.6
6997,350,24,1.1
6998,350,21,1.2
6999,350,25,1.2
7000,350,34,1.9
7001,351,60,1.4
7002,351,49,1.4
7003,351,46,1.9
7004,351,42,1.2
7005,351,50,1.8
7006,351,57,1.5
7007,351,47,1.5
7008,351,45,1.5
7009,351,55,1.5
7010,351,58,1.9
7011,351,44,1.9
7012,351,48,1.2
7013,351,53,1.2
7014,351,41,1.4
7015,351,51,1.7
7016,351,43,1.3
7017,351,54,1.6
7018,351,56,1.2
7019,351,59,1.8
7020,351,52,1.5
7021,352,65,1.5
7022,352,80,1.4
7023,352,74,2.0
7024,352,69,1.5
7025,352,79,1.2
7026,352,66,1.7
7027,352,70,1.8
7028,352,68,1.9
7029,352,71,1.8
7030,352,63,1.1
7031,352,61,1.9
7032,352,75,1.9
7033,352,77,1.1
7034,352,72,1.6
7035,352,76,1.8
7036,352,62,1.7
7037,352,64,1.5
7038,352,67,1.9
7039,352,78,1.4
7040,352,73,1.5
7041,353,4,1.3
7042,353,5,1.4
7043,353,7,1.0
7044,353,14,1.1
7045,353,1,1.9
7046,353,12,1.8
7047,353,6,1.2
7048,353,10,1.2
7049,353,18,1.1
7050,353,3,2.0
7051,353,8,1.9
7052,353,17,1.2
7053,353,2,1.9
7054,353,9,1.5
7055,353,19,1.1
7056,353,13,1.4
7057,353,11,1.5
7058,353,15,1.4
7059,353,16,1.0
7060,353,20,1.6
7061,354,24,1.1
7062,354,25,1.2
7063,354,23,1.6
7064,354,27,1.7
7065,354,21,1.2
7066,354,28,1.2
7067,354,29,1.9
7068,354,38,1.2
7069,354,34,1.9
7070,354,35,1.7
7071,354,32,1.1
7072,354,36,1.9
7073,354,37,1.7
7074,354,40,1.0
7075,354,30,1.0
7076,354,33,1.6
7077,354,39,1.2
7078,354,22,1.7
7079,354,31,1.7
7080,354,26,1.9
7081,355,53,1.2
7082,355,41,1.4
7083,355,48,1.2
7084,355,45,1.5
7085,355,59,1.8
7086,355,49,1.4
7087,355,58,1.9
7088,355,54,1.6
7089,355,55,1.5
7090,355,44,1.9
7091,355,57,1.5
7092,355,60,1.4
7093,355,42,1.2
7094,355,46,1.9
7095,355,56,1.2
7096,355,51,1.7
7097,355,52,1.5
7098,355,43,1.3
7099,355,47,1.5
7100,355,50,1.8
7101,356,77,1.1
7102,356,73,1.5
7103,356,71,1.8
7104,356,79,1.2
7105,356,61,1.9
7106,356,65,1.5
7107,356,75,1.9
7108,356,69,1.5
7109,356,78,1.4
7110,356,74,2.0
7111,356,67,1.9
7112,356,68,1.9
7113,356,64,1.5
7114,356,62,1.7
7115,356,70,1.8
7116,356,66,1.7
7117,356,76,1.8
7118,356,63,1.1
7119,356,80,1.4
7120,356,72,1.6
7121,357,19,1.1
7122,357,11,1.5
7123,357,12,1.8
7124,357,18,1.1
7125,357,1,1.9
7126,357,15,1.4
7127,357,6,1.2
7128,357,14,1.1
7129,357,20,1.6
7130,357,4,1.3
7131,357,7,1.0
7132,357,3,2.0
7133,357,2,1.9
7134,357,17,1.2
7135,357,16,1.0
7136,357,9,1.5
7137,357,5,1.4
7138,357,8,1.9
7139,357,13,1.4
7140,357,10,1.2
7141,358,30,1.0
7142,358,34,1.9
7143,358,21,1.2
7144,358,23,1.6
7145,358,37,1.7
7146,358,33,1.6
7147,358,22,1.7
7148,358,24,1.1
7149,358,25,1.2
7150,358,35,1.7
7151,358,32,1.1
7152,358,29,1.9
7153,358,26,1.9
7154,358,31,1.7
7155,358,38,1.2
7156,358,39,1.2
7157,358,40,1.0
7158,358,36,1.9
7159,358,27,1.7
7160,358,28,1.2
7161,359,49,1.4
7162,359,59,1.8
7163,359,52,1.5
7164,359,54,1.6
7165,359,41,1.4
7166,359,48,1.2
7167,359,42,1.2
7168,359,45,1.5
7169,359,60,1.4
7170,359,55,1.5
7171,359,47,1.5
7172,359,46,1.9
7173,359,56,1.2
7174,359,50,1.8
7175,359,58,1.9
7176,359,44,1.9
7177,359,53,1.2
7178,359,57,1.5
7179,359,51,1.7
7180,359,43,1.3
7181,360,78,1.4
7182,360,65,1.5
7183,360,72,1.6
7184,360,71,1.8
7185,360,69,1.5
7186,360,66,1.7
7187,360,75,1.9
7188,360,62,1.7
7189,360,64,1.5
7190,360,70,1.8
7191,360,73,1.5
7192,360,67,1.9
7193,360,61,1.9
